frontUserName,content,createTime,commentReplyVO,memberLevel,appendCommentVO,star,itemId,color,size
周****芳,很舒服，就是插垫薄，有点容易变形,1561730239792,,4,,4,1634007,蓝花灰,B75
1****9,舒适，,1560567850493,,6,,5,1634007,粉花灰,B75
1****4,真的很好👍肯定会回购的,1560413474107,,5,,5,1634007,粉花灰,C80
黑****官,穿着舒服，非常舒服，大爱。,1560496214622,,4,,5,1634007,蓝花灰,B75
果****,一直喜欢,1560499463234,,6,,5,1634007,粉花灰,B75
m****2,这个无钢圈文胸是我在网易购物以来最不好的体验了，面料摸着柔软可没想到穿在身上超级不舒服😔刺囊人的厉害，因为之前用过的所有产品都蛮好的，所以回家就洗了，没法退，唉😔怎么当初买了俩呢就,1561532695409,"{'id': 20326350, 'replyContent': '亲爱的用户，非常抱歉给您带来的困扰~此款商品采用全罩杯式设计，包覆性良好，妥帖合身。采用段然纱织造而成，面料呈现随机而得的自然纹理，使视觉层次更丰富。小选也会将您反馈的情况登记给相关团队，后期不断完善产品细节处理哦~希望您下次购物的时候，能够感受到严选的进步，祝您生活愉快！', 'createTime': '2019-06-26 17:27:53'}",4,,2,1634007,蓝花灰,C80
闫****,很舒服,1560307984985,,3,"{'id': 83095139, 'createTime': 1560496630306, 'content': '舒服', 'picList': [], 'commentReplyVO': None}",5,1634007,蓝花灰,C80
小****阳,。,1560476319582,,6,,5,1634007,蓝花灰,C80
九****,超级好穿。,1560437658202,,6,,5,1634007,蓝花灰,D85
九****,非常舒服。,1560437654452,,6,,5,1634007,粉花灰,D85
S****.,好,1560391779426,,6,,5,1634007,粉花灰,D85
1****1,第二次购买了，穿着很舒服，没有束缚感，满意。,1560050736527,,4,,5,1634007,粉花灰,C80
J****r,买了三款，这个是最舒服的,1560321140022,,5,,5,1634007,粉花灰,B75
b****u,挺好的,1559978187424,,3,"{'id': 82877572, 'createTime': 1560300840110, 'content': '价格一点都不稳定', 'picList': [], 'commentReplyVO': None}",4,1634007,蓝花灰,B75
1****2,好用,1560350583368,,3,,5,1634007,蓝花灰,B75
朵****云,好,1560349528439,,6,,5,1634007,粉花灰,C80
m****2,这个无钢圈文胸是我在网易购物以来最不好的体验了，面料摸着柔软可没想到穿在身上超级不舒服😔刺囊人的厉害，因为之前用过的所有产品都蛮好的，所以回家就洗了，没法退，唉😔怎么当初买了俩呢就,1561532681416,,4,,2,1634007,粉花灰,C80
w****g,非常好，推荐购买，一如既往,1560251018414,,5,,5,1634007,蓝花灰,B75
周****惠,面料很舒服,1560209136034,,3,,5,1634007,粉花灰,D85
c****y,很软，同时很容易扭曲变形,1561518460508,,3,,3,1634007,蓝花灰,D85
潘****红,闺女挺喜欢的，穿着舒适，打算再来一件,1559916149681,,5,,5,1634007,蓝花灰,D85
劉****屏,感覺有點大,1560127988778,,5,,5,1634007,蓝花灰,B75
月****u,很好,1560058304855,,5,,5,1634007,粉花灰,C80
1****3,好,1560092682134,,5,,5,1634007,粉花灰,B75
K****e,回购的,1559924838231,,5,,5,1634007,粉花灰,B75
m****1,很舒服很舒服很舒服，内衣都换成严选了，不想穿其他的了,1545546462598,,3,,5,1634007,粉花灰,C80
d****u,随身舒适，非常好,1559864205088,,6,,5,1634007,蓝花灰,C80
o****3,除了杯型不太适合外背扣处有刺嗝皮肤的比较不适的“毛刺”。想看是不是大个码会不会好点，于是换货了。,1560594086852,,5,,4,1634007,蓝花灰,B75
亦****,自己买过，感觉很好，这次给女儿买的，应该喜欢！,1558566680171,,2,,5,1634007,粉花灰,D85
m****5,适合大胸，想穿有点大了。,1559786204156,,5,,5,1634007,蓝花灰,B75
s****1,内衣非常不错，穿着很舒服,1559824830122,,5,,5,1634007,蓝花灰,B75
s****1,是我喜欢的类型,1559824844640,,5,,5,1634007,粉花灰,B75
,罩杯有A就更好了,1559740883843,,5,,5,1634007,蓝花灰,B75
卡****诺,很舒服的文胸，值得拥有。,1559708550623,,5,,5,1634007,蓝花灰,B75
H****e,不适合小胸的。,1560571522151,,4,,3,1634007,粉花灰,B75
J****a,好,1559732900024,,6,,5,1634007,蓝花灰,B75
l****6,好,1559745380443,,5,,5,1634007,粉花灰,B75
1****7,不退,1560612516807,,6,,5,1634007,粉花灰,D85
1****7,小了&#39;,1560208806096,,6,"{'id': 83312281, 'createTime': 1560612504578, 'content': '不退', 'picList': [], 'commentReplyVO': None}",4,1634007,蓝花灰,D85
烟****茫,不错,1559743468009,,6,,5,1634007,粉花灰,C80
坚****底,不错不错物美价廉 严选的东西一直都是这样 我喜欢不错不错物美价廉 严选的东西一直都是这样 我喜欢不错不错物美价廉 严选的东西一直都是这样 我喜欢,1556709684548,,6,,5,1634007,蓝花灰,D85
b****8,很舒适，尺寸合适，颜色喜欢！,1559655014632,,3,,5,1634007,粉花灰,C80
b****8,很舒适，尺寸合适，颜色喜欢！,1559655020705,,3,,5,1634007,蓝花灰,C80
柴****妞,质量很好,1559624559242,,5,,5,1634007,粉花灰,B75
x****6,很透气！很轻薄！但是杯子容易移位！,1560771787386,,5,,5,1634007,蓝花灰,B75
1****7,舒服极了,1559620986221,,6,,5,1634007,蓝花灰,D85
芝****花,不错,1559616092033,,4,,5,1634007,蓝花灰,B75
1****6,全包式的，挺薄的，夏天应该也可以,1559482979023,,4,,5,1634007,蓝花灰,C80
m****8,穿着很舒服，不勒肉。,1559530230909,,4,,5,1634007,蓝花灰,D85
b****h,不错很舒服，价格还可以,1559528202216,,3,,5,1634007,蓝花灰,C80
宇****子,还可以,1559572922899,,5,,5,1634007,粉花灰,C80
林****,很舒服。,1559552865557,,3,,5,1634007,蓝花灰,D85
宇****子,还不错。。。。。,1559572918838,,5,,5,1634007,蓝花灰,C80
1****3,还行吧,1559439781166,,6,,5,1634007,粉花灰,C80
M****y,内衣很好穿 适合睡觉 运动,1559319122756,,5,,5,1634007,粉花灰,B75
养****鱼,柔软舒适透气，家居必备吧。,1559365310905,,5,,5,1634007,蓝花灰,C80
1****8,应该还好，还未用,1559368483636,,3,,5,1634007,蓝花灰,B75
烟****茫,不错，挺合身挺舒服,1559319758137,,6,,5,1634007,蓝花灰,D85
m****0,穿着舒适很喜欢,1559365805612,,5,,5,1634007,蓝花灰,B75
黑****,舒适好穿,1559347067513,,6,,5,1634007,蓝花灰,C80
1****5,质量一般,1560911625845,,2,,5,1634007,蓝花灰,C80
h****u,买给老妈的，要求不勒，很满意,1559219932025,,5,,5,1634007,蓝花灰,D85
y****6,第二次购买 给自己 老妈 婆婆 都买了,1559223541432,,6,,5,1634007,蓝花灰,C80
y****6,第二次购买 给自己 老妈 婆婆 都买了,1559223548195,,6,,5,1634007,蓝花灰,D85
m****4,很好 舒适 实用 严选值得信赖,1559310399765,,6,,5,1634007,蓝花灰,B75
b****5,很舒服，拢胸效果好,1559232718026,,5,,5,1634007,蓝花灰,C80
H****g,下围有些松，舒服，但托举能力还是不如钢圈内衣。,1561006369708,,5,,5,1634007,蓝花灰,B75
1****8,质量不错，穿着有点宽松，不知道是不是买大了，总体来说性价比一般，不如之前买的两款便宜的穿着好,1560207055455,,4,,5,1634007,粉花灰,C80
b****5,老妈非常喜欢,1559313692584,,5,,5,1634007,粉花灰,D85
w****i,妈妈说不错，舒适。,1559285445658,,6,,5,1634007,蓝花灰,D85
花****y,挺好的,1559310246221,,5,,5,1634007,蓝花灰,B75
1****9,舒服！舒服！,1559257268446,,5,,5,1634007,蓝花灰,B75
z****v,很好,1559295453939,,6,,5,1634007,粉花灰,C80
悠****,严选上的产品真心不错，买到都非常满意。严选上的产品真心不错，买到都非常满意。严选上的产品真心不错，买到都非常满意。严选上的产品真心不错，买到都非常满意。,1559200631199,,4,,5,1634007,蓝花灰,B75
张****予,一点都不好，价钱还贵,1559729641178,,4,,5,1634007,蓝花灰,D85
契****,非常舒服，遗憾的是没有肉色的，还会关注，回购。,1558000964689,,5,,5,1634007,蓝花灰,C80
1****0,买了3个内衣了，好,1559194781524,,5,,5,1634007,粉花灰,C80
米****安,还可以吧,1559185288844,,5,,5,1634007,蓝花灰,B75
1****7,好用，,1559190840096,,5,,5,1634007,蓝花灰,D85
J****a,好,1559188886484,,6,,5,1634007,蓝花灰,C80
李****兔,第三件了 不错 很舒服 吸汗,1559135156515,,6,,5,1634007,粉花灰,C80
s****2,大小合适，面料柔软细腻,1559102790315,,4,,5,1634007,蓝花灰,B75
1****7,舒适透气,1559095807342,,5,,5,1634007,粉花灰,D85
1****8,非常舒服,1559129603563,,4,,5,1634007,蓝花灰,D85
w****i,棒,1559141113682,,6,,5,1634007,蓝花灰,C80
1****5,不错的运动款，女儿很喜欢,1559012109838,,4,,5,1634007,蓝花灰,C80
小****如,挺舒服的，送货太睌了,1559049361099,,5,,5,1634007,蓝花灰,D85
A****才,好,1559037629867,,6,,5,1634007,蓝花灰,C80
雨****,买的第二件了，虽然形状不太好，但是舒服，颜色是蓝灰,1555336875791,,5,,5,1634007,蓝花灰,B75
l****5,穿着舒服,1558937149535,,5,,5,1634007,蓝花灰,B75
w****i,满意,1558931112963,,6,,5,1634007,粉花灰,C80
y****6,好,1558929505098,,6,,5,1634007,蓝花灰,D85
s****t,不错,1558910779212,,5,,5,1634007,蓝花灰,C80
1****0,非常满意很喜欢！穿着舒服😊，感觉很轻松，值得推荐,1556678482799,,3,,5,1634007,粉花灰,C80
李****兔,底围太小了 穿不了 送人了,1558602788907,,6,,5,1634007,粉花灰,B75
1****6,舒适，热天穿再也不怕勒,1558881989898,,3,,5,1634007,粉花灰,C80
平****,好舒服的，还要再买。,1558864248789,,4,,5,1634007,蓝花灰,D85
慕****蓉,好,1558800967794,,5,,5,1634007,蓝花灰,D85
H****欣,舒服,1558871483157,,3,,5,1634007,粉花灰,B75
m****7,这个可以，大小  款式合适！,1558793492536,,3,,5,1634007,粉花灰,C80
b****8,舒服好穿,1558739653917,,3,,5,1634007,蓝花灰,B75
K****e,很满意,1558717571237,,5,,5,1634007,蓝花灰,B75
m****3,ududdx,1558769779086,,6,,5,1634007,蓝花灰,B75
1****0,舒服，尤其适合胸部丰满又不喜欢钢圈束缚的,1558391104817,,3,,5,1634007,粉花灰,D85
z****1,很好很好很好很好,1558665530300,,5,,5,1634007,蓝花灰,B75
j****0,买给妈妈的，妈妈很喜欢,1558663427796,,4,,5,1634007,粉花灰,C80
J****H,买给妈妈，她反馈很好,1558653228982,,5,,5,1634007,蓝花灰,D85
帆****天,回购了好几个,1558704083167,,6,,5,1634007,粉花灰,C80
1****3,柔软舒适,1558661067368,,3,,5,1634007,粉花灰,D85
1****3,大了！,1558670362957,,4,,5,1634007,粉花灰,D85
亦****,回购商品！比较舒服！,1558566683481,,2,,5,1634007,蓝花灰,C80
m****1,回购，舒服,1558581492951,,6,,5,1634007,蓝花灰,D85
小****妮,买了4件了很舒服,1558534133321,,6,,5,1634007,粉花灰,D85
小****妮,买了4件了很舒服,1558534138006,,6,,5,1634007,蓝花灰,D85
1****5,东西不错😊,1558526099487,,5,,5,1634007,蓝花灰,B75
陈****月,第二次购买,1558520642817,,5,,5,1634007,蓝花灰,B75
1****6,终于买到理想中的胸衣了,1558442187837,,4,,5,1634007,蓝花灰,C80
1****3,合适,1558407777118,,4,,5,1634007,粉花灰,C80
王****.,这个很喜欢，别人买了推荐给我的，是买来当孕妇内衣的，穿起来蛮舒服的，尺寸也还好……第一次在严选买东西，还不错的体验吧。,1556351550676,,3,,5,1634007,蓝花灰,B75
j****m,会回购！穿着舒适！,1558286900792,,4,,5,1634007,蓝花灰,B75
1****0,不错回购的，好,1558346129070,,5,,5,1634007,蓝花灰,C80
1****3,还可以吧吧,1558361336857,,5,,5,1634007,蓝花灰,C80
z****4,舒服😊,1558298745713,,5,,5,1634007,蓝花灰,C80
黄****妮,挺舒服啊,1558360535440,,6,,5,1634007,粉花灰,C80
1****3,还可以吧,1558361350135,,5,,5,1634007,粉花灰,C80
1****6,大小合适,1558316982951,,5,,5,1634007,粉花灰,C80
1****6,居家穿,1558355056860,,5,,5,1634007,粉花灰,C80
f****7,不错,1558352448871,,4,,5,1634007,蓝花灰,B75
m****i,文胸还可以就是尺码买错了，退货了。,1559098681098,,4,,5,1634007,粉花灰,B75
1****7,好,1558285210485,,5,,5,1634007,粉花灰,C80
帆****天,很舒服会回购,1558279566679,,6,,5,1634007,粉花灰,C80
张****,摸上去质感挺不错。,1558270398265,,6,,5,1634007,粉花灰,B75
帆****天,真的很不错,1558279576614,,6,,5,1634007,蓝花灰,C80
婷****,质量还可以,1558197479004,,3,,5,1634007,蓝花灰,B75
大****,舒服，不聚拢,1558277036197,,2,,5,1634007,粉花灰,B75
大****,舒服，不聚拢,1558277046857,,2,,5,1634007,蓝花灰,C80
诗****亲,客服都是有娘生没有娘教的东西,1558791903900,,6,,5,1634007,粉花灰,D85
m****5,👌,1558195783594,,6,,5,1634007,蓝花灰,C80
云****,这款内衣穿着不是很舒服～,1558777463537,,4,,5,1634007,粉花灰,C80
爱****奇,赞赞赞赞赞赞赞赞赞,1558156328936,,6,,5,1634007,粉花灰,C80
1****1,赞赞赞赞赞赞赞下,1558152146973,,5,,5,1634007,蓝花灰,C80
1****8,严选上购买东西，售后得不到保障，此款内衣，质量太差，收到了东西立马申请退货都被拒绝了，无法的同时要求换码，也被拒绝了，介于这样的售后服务的平台建议大家不要再在上面买东西,1558746530322,,4,,2,1634007,蓝花灰,D85
b****l,第二次买，质量很好,1558157303520,,5,,5,1634007,粉花灰,C80
郑****,还可以，要手洗,1558187421667,,5,,5,1634007,蓝花灰,B75
m****1,很满章,1558190577390,,6,,5,1634007,粉花灰,D85
m****1,很舒服,1558190606522,,6,,5,1634007,蓝花灰,D85
1****8,看着不错，还没穿,1558062289123,,3,,5,1634007,蓝花灰,B75
1****4,穿着舒适,1557980500684,,3,,5,1634007,粉花灰,D85
1****8,挺好,1557922080253,,2,,5,1634007,粉花灰,D85
诗****亲,客服都是活死人,1558791868279,,6,,5,1634007,蓝花灰,D85
m****9,棒,1557917079056,,5,,5,1634007,蓝花灰,B75
p****n,属于宽松舒适型，夏天穿比较舒服，但是没有聚拢效果。,1557244173853,,5,,5,1634007,蓝花灰,B75
W****,非常合适，质量也好。,1557803643337,,4,,5,1634007,蓝花灰,C80
夏****）,非常舒服，推荐,1557796844383,,4,,5,1634007,蓝花灰,D85
夏****）,非常舒服，推荐,1557796854114,,4,,5,1634007,粉花灰,C80
m****1,很好,1557706475562,,4,,5,1634007,蓝花灰,B75
神****8,无印良品的感觉、摸起来很舒服，适合运动时穿。,1557050938192,,4,,5,1634007,蓝花灰,C80
如****,很舒服,1557635799137,,6,,5,1634007,粉花灰,B75
x****0,很好买大了,1557583238735,,6,,5,1634007,蓝花灰,D85
清****珠,非常舒服，大小合适,1557528727832,,4,,5,1634007,蓝花灰,C80
c****0,舒适 颜色也好,1557585847155,,5,,5,1634007,蓝花灰,B75
1****2,发货很快。,1557540707622,,5,,5,1634007,蓝花灰,D85
1****1,舒服的,1557556177192,,4,,5,1634007,粉花灰,C80
1****9,很清爽的面料很适合夏天，包裹性也不错，唯一感觉略略不足的是感觉比正常内衣的75B要送一点，需要扣到最后一格，不过总体还是很舒适版型也很自然值得推荐。,1558443957115,,4,,5,1634007,粉花灰,B75
1****1,偏大,1557531341599,,4,,5,1634007,蓝花灰,D85
1****0,好,1557447947313,,6,,5,1634007,蓝花灰,D85
1****0,好,1557447958328,,6,,5,1634007,粉花灰,D85
g****3,很舒服，趁着一次活动一次买了四件,1557278733384,,5,,5,1634007,粉花灰,C80
g****3,很舒服，趁着一次活动一次买了四件,1557278739740,,5,,5,1634007,蓝花灰,C80
馨****,满分💯质量和舒适度都很赞,1557312766985,,6,,5,1634007,蓝花灰,C80
h****糖,很舒服，终于找到舒服的文胸,1557287514146,,3,,5,1634007,蓝花灰,C80
w****3,不错哦,1557295344090,,3,,5,1634007,蓝花灰,B75
我****乎,"东西很不错，收藏了，下次再来!,还可以，一分价钱一分货!",1555046252780,,6,,5,1634007,蓝花灰,B75
航****东,舒服合身,1557227588877,,6,,5,1634007,蓝花灰,B75
1****2,好,1557181276828,,5,,5,1634007,蓝花灰,B75
1****2,好,1557181283534,,5,,5,1634007,粉花灰,B75
慕****蓉,好,1557186297122,,5,,5,1634007,蓝花灰,D85
m****2,背心穿着很舒服，物流很快,1557134854396,,5,,5,1634007,蓝花灰,C80
晚****,特别喜欢喜欢喜欢 质量非常好 颜值很高 一看做工就不一般 大牌质量 价格很便宜 性价比很高 好的生活没那么贵 推荐了很多朋友 都夸严选的东西 口碑不错 严选赞赞赞,1557153263711,,6,,5,1634007,粉花灰,B75
晚****,特别喜欢喜欢喜欢 质量非常好 颜值很高 一看做工就不一般 大牌质量 价格很便宜 性价比很高 好的生活没那么贵 推荐了很多朋友 都夸严选的东西 口碑不错 严选赞赞赞,1557153326097,,6,,5,1634007,蓝花灰,B75
周****娟,我几乎所有的牌子都是C80正好，这个太大太大了，不是一点点，最里面的一道扣都太大，内衣无法退换，只好垃圾桶去了。,1558231292672,,5,,1,1634007,粉花灰,C80
d****0,尺寸偏大，无法退货,1558248835303,,3,,1,1634007,粉花灰,C80
1****2,非常舒适，没有勒的感觉,1557151393184,,5,,5,1634007,蓝花灰,B75
1****2,非常舒适，没有勒的感觉,1557151395535,,5,,5,1634007,蓝花灰,C80
1****2,非常舒适，没有勒的感觉,1557151397422,,5,,5,1634007,粉花灰,B75
1****2,非常舒适，没有勒的感觉,1557151400947,,5,,5,1634007,粉花灰,C80
m****1,回购了好几个,1557152672442,,6,,5,1634007,蓝花灰,D85
1****7,宝贝质量不错,1557137935147,,3,,5,1634007,蓝花灰,C80
1****7,挺好的，,1557110287468,,5,,5,1634007,粉花灰,C80
1****5,特别舒服贴身,1557139632032,,3,,5,1634007,粉花灰,C80
杜****,好评,1557137673497,,5,,5,1634007,蓝花灰,C80
m****4,舒适,1557137338822,,5,,5,1634007,蓝花灰,D85
m****4,舒适,1557137431750,,5,,5,1634007,粉花灰,D85
天****乐,很好穿，很合身。,1557059413296,,5,,5,1634007,粉花灰,C80
天****乐,很好穿，很合身。,1557059424042,,5,,5,1634007,粉花灰,B75
天****乐,很好穿，很合身。,1557059430992,,5,,5,1634007,蓝花灰,B75
z****2,不错，用完再买,1557062428008,,5,,5,1634007,蓝花灰,C80
1****7,非常舒服，适合睡觉穿,1557020961594,,6,,5,1634007,粉花灰,C80
1****1,很好，舒服,1557062023272,,4,,5,1634007,蓝花灰,B75
严****欢,挺好的,1557048413730,,4,,5,1634007,粉花灰,D85
严****欢,挺好的,1557048421301,,4,,5,1634007,蓝花灰,D85
